tag,patterns,response,patterns_cleaned,patterns_french,patterns_spanish,patterns_dutch
Counselling,What steps can I take to get counseling for my personal concerns?,"Counselling, UMatter Textline",What steps can I take to get counseling for my personal concerns,Quelles mesures puis-je prendre pour obtenir des conseils sur mes problèmes personnels ?,¿Qué pasos puedo seguir para obtener asesoramiento sobre mis preocupaciones personales?,Welke stappen kan ik ondernemen om counseling te krijgen voor mijn persoonlijke problemen?
Counselling,How can I find a therapist who can help me through tough times?,"Counselling, UMatter Textline",How can I find a therapist who can help me through tough times,Comment puis-je trouver un thérapeute qui peut m'aider à traverser les moments difficiles,¿Cómo puedo encontrar un terapeuta que pueda ayudarme en momentos difíciles?,Hoe kan ik een therapeut vinden die mij door moeilijke tijden heen kan helpen?
Counselling,Can I find someone to talk to who understands my mental health issues?,"Counselling, UMatter Textline",Can I find someone to talk to who understands my mental health issues,Puis-je trouver quelqu'un à qui parler qui comprend mes problèmes de santé mentale ?,¿Puedo encontrar a alguien con quien hablar que comprenda mis problemas de salud mental?,Kan ik iemand vinden om mee te praten die mijn psychische problemen begrijpt?
Counselling,How do I find a counselor who specializes in mental health care?,"Counselling, UMatter Textline",How do I find a counselor who specializes in mental health care,Comment trouver un conseiller spécialisé dans les soins de santé mentale,¿Cómo puedo encontrar un consejero que se especialice en atención de salud mental?,Hoe vind ik een counselor die gespecialiseerd is in geestelijke gezondheidszorg?
Counselling,What should I do if I’m having trouble dealing with life’s challenges?,"Counselling, UMatter Textline",What should I do if I’m having trouble dealing with life’s challenges,Que dois-je faire si j’ai du mal à faire face aux défis de la vie ?,¿Qué debo hacer si tengo problemas para afrontar los desafíos de la vida?,Wat moet ik doen als ik moeite heb met het omgaan met de uitdagingen van het leven?
Counselling,How do I find someone to talk to about personal struggles?,"Counselling, UMatter Textline",How do I find someone to talk to about personal struggles,Comment trouver quelqu'un à qui parler de mes difficultés personnelles,¿Cómo puedo encontrar a alguien con quien hablar sobre mis luchas personales?,Hoe vind ik iemand om mee te praten over persoonlijke problemen?
Counselling,Can a counselor help me work through emotional distress?,"Counselling, UMatter Textline",Can a counselor help me work through emotional distress,Un conseiller peut-il m’aider à surmonter ma détresse émotionnelle ?,¿Puede un consejero ayudarme a superar la angustia emocional?,Kan een counselor mij helpen om emotionele stress te verwerken?
Counselling,Where can I get advice on how to cope with anxiety and stress?,"Counselling, UMatter Textline",Where can I get advice on how to cope with anxiety and stress,Où puis-je obtenir des conseils sur la façon de faire face à l'anxiété et au stress,¿Dónde puedo obtener consejos sobre cómo afrontar la ansiedad y el estrés?,Waar kan ik advies krijgen over hoe ik met angst en stress om kan gaan?
Counselling,How can I reach out for emotional support if I’m feeling down?,"Counselling, UMatter Textline",How can I reach out for emotional support if I’m feeling down,Comment puis-je demander un soutien émotionnel si je me sens déprimé ?,¿Cómo puedo buscar apoyo emocional si me siento deprimido?,Hoe kan ik emotionele steun krijgen als ik me somber voel?
Counselling,Who can I talk to if I’m dealing with personal or mental health challenges?,"Counselling, UMatter Textline",Who can I talk to if I’m dealing with personal or mental health challenges,À qui puis-je parler si je suis confronté à des problèmes personnels ou de santé mentale ?,¿Con quién puedo hablar si tengo problemas personales o de salud mental?,Met wie kan ik praten als ik te maken heb met persoonlijke of mentale gezondheidsproblemen?
Counselling,How do I find someone to talk to about feeling overwhelmed?,"Counselling, UMatter Textline",How do I find someone to talk to about feeling overwhelmed,Comment trouver quelqu'un à qui parler du sentiment d'accablement,¿Cómo puedo encontrar a alguien con quien hablar sobre mi sensación de agobio?,Hoe vind ik iemand om mee te praten over het gevoel dat ik overweldigd word?
Counselling,Can I connect with a therapist for help with emotional pain?,"Counselling, UMatter Textline",Can I connect with a therapist for help with emotional pain,Puis-je communiquer avec un thérapeute pour obtenir de l'aide en cas de douleur émotionnelle ?,¿Puedo conectarme con un terapeuta para que me ayude con el dolor emocional?,Kan ik contact opnemen met een therapeut voor hulp bij emotionele pijn?
Counselling,How can I get in touch with a counselor for advice?,"Counselling, UMatter Textline",How can I get in touch with a counselor for advice,Comment puis-je entrer en contact avec un conseiller pour obtenir des conseils,¿Cómo puedo ponerme en contacto con un consejero para recibir asesoramiento?,Hoe kan ik contact opnemen met een counselor voor advies?
Counselling,Where can I talk to someone who can help me with my stress?,"Counselling, UMatter Textline",Where can I talk to someone who can help me with my stress,Où puis-je parler à quelqu'un qui peut m'aider avec mon stress,¿Dónde puedo hablar con alguien que pueda ayudarme con mi estrés?,Waar kan ik met iemand praten die mij kan helpen met mijn stress?
Counselling,How do I reach out for support with emotional difficulties?,"Counselling, UMatter Textline",How do I reach out for support with emotional difficulties,Comment puis-je demander de l'aide en cas de difficultés émotionnelles ?,¿Cómo puedo buscar ayuda con dificultades emocionales?,Hoe kan ik hulp krijgen bij emotionele problemen?
Counselling,What should I do if I feel stuck and need someone to talk to?,"Counselling, UMatter Textline",What should I do if I feel stuck and need someone to talk to,Que dois-je faire si je me sens coincé et que j'ai besoin de parler à quelqu'un,¿Qué debo hacer si me siento estancado y necesito hablar con alguien?,Wat moet ik doen als ik het gevoel heb dat ik vastzit en iemand nodig heb om mee te praten?
Counselling,How do I get counseling if I feel confused or anxious?,"Counselling, UMatter Textline",How do I get counseling if I feel confused or anxious,Comment puis-je obtenir des conseils si je me sens confus ou anxieux ?,¿Cómo puedo recibir asesoramiento si me siento confundido o ansioso?,Hoe kan ik hulp krijgen als ik me verward of angstig voel?
Counselling,how should i seek support if I’m being bullied or mistreated?,"Counselling, UMatter Textline",how should i seek support if I’m being bullied or mistreated?,Que dois-je faire si je suis victime d’intimidation ou de maltraitance ?,¿Qué debo hacer si estoy siendo intimidado o maltratado?,Wat moet ik doen als ik gepest of mishandeld word?
Counselling,how should i seek support if I’m being bullied or mistreated?,"Counselling, UMatter Textline",how should i seek support if I’m being bullied or mistreated?,Que dois-je faire si je suis victime d’intimidation ou de maltraitance ?,¿Qué debo hacer si estoy siendo intimidado o maltratado?,Wat moet ik doen als ik gepest of mishandeld word?
Counselling,how should i seek support if I’m being bullied or mistreated?,"Counselling, UMatter Textline",how should i seek support if I’m being bullied or mistreated?,Que dois-je faire si je suis victime d’intimidation ou de maltraitance ?,¿Qué debo hacer si estoy siendo intimidado o maltratado?,Wat moet ik doen als ik gepest of mishandeld word?
Counselling,how should i seek support if I’m being bullied or mistreated?,"Counselling, UMatter Textline",how should i seek support if I’m being bullied or mistreated?,Que dois-je faire si je suis victime d’intimidation ou de maltraitance ?,¿Qué debo hacer si estoy siendo intimidado o maltratado?,Wat moet ik doen als ik gepest of mishandeld word?
MyRight,Where can I learn about my rights as a child?,MyRights,Where can I learn about my rights as a child,Où puis-je me renseigner sur mes droits en tant qu’enfant ?,¿Dónde puedo conocer mis derechos como niño?,Waar kan ik meer te weten komen over mijn rechten als kind?
MyRight,What rights do children have in my country?,MyRights,What rights do children have in my country,Quels sont les droits des enfants dans mon pays ?,¿Qué derechos tienen los niños en mi país?,Welke rechten hebben kinderen in mijn land?
MyRight,What rights do children have in my country?,MyRights,What rights do children have in my country,Quels sont les droits des enfants dans mon pays ?,¿Qué derechos tienen los niños en mi país?,Welke rechten hebben kinderen in mijn land?
MyRight,What rights do children have in my country?,MyRights,What rights do children have in my country,Quels sont les droits des enfants dans mon pays ?,¿Qué derechos tienen los niños en mi país?,Welke rechten hebben kinderen in mijn land?
MyRight,Can I get information about laws that protect children?,MyRights,Can I get information about laws that protect children,Puis-je obtenir des informations sur les lois qui protègent les enfants ?,¿Puedo obtener información sobre las leyes que protegen a los niños?,Kan ik informatie krijgen over wetten die kinderen beschermen?
MyRight,How can I know if my rights are being violated?,MyRights,How can I know if my rights are being violated,Comment puis-je savoir si mes droits sont violés ?,¿Cómo puedo saber si mis derechos están siendo vulnerados?,Hoe kan ik weten of mijn rechten worden geschonden?
MyRight,What are my rights as a child?,MyRights,What are my rights as a child,Quels sont mes droits en tant qu'enfant ?,¿Cuáles son mis derechos como niño?,Wat zijn mijn rechten als kind?
MyRight,which are my rights,MyRights,which are my rights,quels sont mes droits,cuales son mis derechos,wat mijn rechten zijn
MyRight,Give my rights as a child?,MyRights,Give my rights as a child,Donner mes droits en tant qu'enfant ?,"
¿Dar mis derechos de niña?",Mijn rechten als kind geven?
MyRight,Show my right as a child?,MyRights,Show my right as a child,Montrer mon droit en tant qu'enfant ?,¿Mostrar mi derecho de niño?,Mijn recht tonen als kind?
