tag,patterns,response,patterns_cleaned,patterns_french,patterns_spanish,patterns_dutch
Happy,I feel refreshed and so happy!,"My Diary,Arcade",I feel refreshed and so happy,Je me sens rafraîchi et si heureux,Me siento renovado y muy feliz.,Ik voel me verfrist en zo gelukkig
Happy,I can’t believe how wonderful today is!,"My Diary,Arcade",I cannot believe how wonderful today is,Je ne peux pas croire à quel point c'est merveilleux aujourd'hui,No puedo creer lo maravilloso que es hoy.,Ik kan niet geloven hoe geweldig het vandaag is
Happy,I’m content beyond words!,"My Diary,Arcade",I’m content beyond words,Je suis content au-delà des mots,Estoy contento más allá de las palabras,Ik ben meer dan tevreden met woorden
Happy,My life feels like a happy song!,"My Diary,Arcade",My life feels like a happy song,Ma vie ressemble à une chanson joyeuse,Mi vida se siente como una canción feliz.,Mijn leven voelt als een vrolijk liedje
Happy,I’m savoring every moment of this day!,"My Diary,Arcade",I’m savoring every moment of this day,Je savoure chaque instant de cette journée,Estoy saboreando cada momento de este día.,Ik geniet van elk moment van deze dag
Happy,My happiness knows no bounds!,"My Diary,Arcade",My happiness knows no bounds,Mon bonheur ne connaît pas de limites,Mi felicidad no tiene límites,Mijn geluk kent geen grenzen
Happy,I’m positively thrilled about everything!,"My Diary,Arcade",I’m positively thrilled about everything,Je suis vraiment ravi de tout,Estoy positivamente entusiasmado por todo.,Ik ben absoluut enthousiast over alles
Happy,It’s like a happy dream come true!,"My Diary,Arcade",It’s like a happy dream come true,C'est comme un rêve heureux devenu réalité,Es como un sueño feliz hecho realidad.,Het is als een gelukkige droom die uitkomt
Happy,My cheeks hurt from smiling too much!,"My Diary,Arcade",My cheeks hurt from smiling too much,Mes joues me font mal à force de sourire,Me duelen las mejillas de sonreír tanto,Mijn wangen doen pijn van het te veel lachen
Happy,I feel like celebrating all day long!,"My Diary,Arcade",I feel like celebrating all day long,J'ai envie de faire la fête toute la journée,Tengo ganas de celebrar todo el día.,Ik heb het gevoel dat ik de hele dag feest wil vieren
Happy,Everything about today makes me happy!,"My Diary,Arcade",Everything about today makes me happy,Tout ce qui concerne la journée d'aujourd'hui me rend heureux,Todo sobre hoy me hace feliz,Alles aan vandaag maakt mij blij
Happy,This is what pure happiness feels like!,"My Diary,Arcade",This is what pure happiness feels like,Voilà à quoi ressemble le pur bonheur,Así es como se siente la felicidad pura,Dit is hoe puur geluk voelt
Happy,I’m so grateful to feel this joy!,"My Diary,Arcade",I’m so grateful to feel this joy,Je suis tellement reconnaissante de ressentir cette joie,Estoy tan agradecida de sentir esta alegría.,Ik ben zo dankbaar dat ik deze vreugde mag voelen
Happy,I feel like skipping down the street!,"My Diary,Arcade",I feel like skipping down the street,J'ai envie de sauter dans la rue,Tengo ganas de saltar por la calle,Ik heb zin om over straat te huppelen
Happy,This happiness feels endless!,"My Diary,Arcade",This happiness feels endless,Ce bonheur semble sans fin,Esta felicidad se siente interminable.,Dit geluk voelt eindeloos
Excited,I can't wait for tomorrow!,"My Diary,Arcade",I can't wait for tomorrow,J'ai hâte d'être demain,No puedo esperar a mañana,Ik kan niet wachten tot morgen
Excited,This is going to be amazing!,"My Diary,Arcade",This is going to be amazing,Ça va être incroyable,Esto va a ser increíble,Dit gaat geweldig worden
Excited,I’m looking forward to the weekend!,"My Diary,Arcade",I’m looking forward to the weekend,J’attends le week-end avec impatience,Estoy deseando que llegue el fin de semana,Ik kijk uit naar het weekend
Excited,I’m pumped for this event!,"My Diary,Arcade",I’m pumped for this event,Je suis excité pour cet événement,Estoy entusiasmado por este evento.,Ik ben enthousiast over dit evenement
Excited,I can’t wait to see what happens next!,"My Diary,Arcade",I cannot wait to see what happens next,J'ai hâte de voir ce qui va se passer ensuite,No puedo esperar a ver qué pasa después.,Ik kan niet wachten om te zien wat er nu gaat gebeuren
Excited,I feel like a kid on Christmas Eve!,"My Diary,Arcade",I feel like a kid on Christmas Eve,Je me sens comme un enfant la veille de Noël,Me siento como un niño en Nochebuena.,Ik voel me als een kind op kerstavond
Excited,I’m fired up about this!,"My Diary,Arcade",I’m fired up about this,Je suis enthousiasmé par ça,Estoy entusiasmado por esto,Ik ben hier enthousiast over
Excited,I’m counting down the days!,"My Diary,Arcade",I’m counting down the days,Je compte les jours,Estoy contando los días,Ik tel de dagen af
Excited,I feel like I’m about to burst with excitement!,"My Diary,Arcade",I feel like I’m about to burst with excitement,J'ai l'impression que je suis sur le point d'exploser d'excitation,Me siento como si estuviera a punto de estallar de emoción.,Ik heb het gevoel dat ik op het punt sta te barsten van opwinding
Excited,This is going to be so much fun!,"My Diary,Arcade",This is going to be so much fun,Cela va être tellement amusant,Esto va a ser muy divertido,Dit gaat zo leuk worden
Excited,I’m beyond excited about this!,"My Diary,Arcade",I’m beyond excited about this,Je suis plus qu’excité à ce sujet,Estoy más que entusiasmado por esto,Ik ben hier enorm enthousiast over
Excited,This is going to be epic!,"My Diary,Arcade",This is going to be epic,Ça va être épique,Esto va a ser épico,Dit gaat episch worden
Excited,I can hardly wait for this!,"My Diary,Arcade",I can hardly wait for this,J'ai hâte d'y être,Apenas puedo esperar por esto,Ik kan hier niet op wachten
Excited,I’m jumping out of my skin with excitement!,"My Diary,Arcade",I’m jumping out of my skin with excitement,Je saute hors de ma peau d’excitation,Estoy saltando de mi piel de emoción.,Ik spring uit mijn vel van opwinding
Excited,This is going to be unforgettable!,"My Diary,Arcade",This is going to be unforgettable,Cela va être inoubliable,Esto va a ser inolvidable,Dit gaat onvergetelijk worden
Excited,I can’t stop thinking about it!,"My Diary,Arcade",I cannot stop thinking about it,Je ne peux pas arrêter d'y penser,No puedo dejar de pensar en ello,Ik kan er niet mee stoppen er aan te denken
Excited,I feel the excitement in my bones!,"My Diary,Arcade",I feel the excitement in my bones,Je sens l'excitation dans mes os,Siento la emoción en mis huesos.,Ik voel de opwinding in mijn botten
Excited,This is going to be mind-blowing!,"My Diary,Arcade",This is going to be mind-blowing,Cela va être époustouflant,Esto va a ser alucinante.,Dit gaat verbijsterend zijn
Excited,I can’t wait to dive into this!,"My Diary,Arcade",I cannot wait to dive into this,J'ai hâte de me lancer dans ça,No puedo esperar para sumergirme en esto.,Ik kan niet wachten om hierin te duiken
Excited,This is just the beginning of something amazing!,"My Diary,Arcade",This is just the beginning of something amazing,Ce n'est que le début de quelque chose d'incroyable,Esto es solo el comienzo de algo increíble.,Dit is nog maar het begin van iets geweldigs
Excited,I am feeling crazy,"My Diary,Arcade",I am feeling crazy,Je me sens fou,Me siento loco,Ik voel me gek
Excited,I feel excited.,"My Diary,Arcade",I feel excited,Je me sens excité,Me siento emocionado,Ik voel me opgewonden
Excited,I am very excited for that.,"My Diary,Arcade",I am very excited for that,Je suis très excité pour ça,Estoy muy emocionado por eso,Ik ben daar erg enthousiast over
Excited,My excitement goes on top. ,"My Diary,Arcade",My excitement goes on top ,Mon excitation monte à son comble,Mi emoción va al máximo,Mijn opwinding stijgt tot het uiterste
Excited,I’m thrilled about what’s coming next!  ,"My Diary,Arcade",I’m thrilled about what’s coming next  ,Je suis ravi de ce qui va suivre,Estoy entusiasmado por lo que viene a continuación.,Ik ben enthousiast over wat er hierna gaat komen
Excited,This is going to be a blast!  ,"My Diary,Arcade",This is going to be a blast  ,Ça va être génial,Esto va a ser una explosión,Dit gaat een knal worden
Excited,I’m so stoked for this!  ,"My Diary,Arcade",I’m so stoked for this  ,Je suis tellement excité par ça,Estoy muy emocionado por esto,Ik ben hier zo enthousiast over
Excited,I can feel the anticipation building!  ,"My Diary,Arcade",I can feel the anticipation building  ,Je peux sentir l'anticipation grandir,Puedo sentir la anticipación creciendo,Ik voel de spanning toenemen
Excited,I’m on the edge of my seat waiting for this!  ,"My Diary,Arcade",I’m on the edge of my seat waiting for this  ,Je suis sur le bord de mon siège en attendant ça,Estoy al borde de mi asiento esperando esto,Ik zit op het puntje van mijn stoel te wachten op dit
Excited,This is going to be the highlight of my week!  ,"My Diary,Arcade",This is going to be the highlight of my week  ,Cela va être le point culminant de ma semaine,Este será el momento más destacado de mi semana.,Dit wordt het hoogtepunt van mijn week
Excited,I’m ready for something incredible!  ,"My Diary,Arcade",I’m ready for something incredible  ,Je suis prêt pour quelque chose d’incroyable,Estoy listo para algo increíble,Ik ben klaar voor iets ongelooflijks
Excited,I’m buzzing with anticipation!  ,"My Diary,Arcade",I’m buzzing with anticipation  ,Je suis en effervescence avec impatience,Estoy zumbando de anticipación,Ik bruis van verwachting
Excited,I can’t stop thinking about how amazing this will be!  ,"My Diary,Arcade",I cannot stop thinking about how amazing this will be  ,Je ne peux pas arrêter de penser à quel point ce sera incroyable,No puedo dejar de pensar en lo increíble que será esto.,Ik kan niet stoppen met denken aan hoe geweldig dit zal zijn
Excited,My excitement is through the roof!  ,"My Diary,Arcade",My excitement is through the roof  ,Mon excitation est à son comble,Mi emoción está por las nubes,Mijn opwinding is door het dak gegaan
Excited,This is going to be a game-changer!  ,"My Diary,Arcade",This is going to be a game-changer  ,Cela va changer la donne,Esto va a cambiar las reglas del juego,Dit gaat een game-changer worden
Excited,I feel like something extraordinary is about to happen!  ,"My Diary,Arcade",I feel like something extraordinary is about to happen  ,J'ai l'impression que quelque chose d'extraordinaire est sur le point de se produire,Siento que algo extraordinario está por suceder.,Ik heb het gevoel dat er iets bijzonders gaat gebeuren
Excited,I’m gearing up for an amazing experience!  ,"My Diary,Arcade",I’m gearing up for an amazing experience  ,Je me prépare à vivre une expérience incroyable,Me estoy preparando para una experiencia increíble,Ik bereid me voor op een geweldige ervaring
Excited,My heart is racing just thinking about it!  ,"My Diary,Arcade",My heart is racing just thinking about it  ,Mon cœur s'emballe rien qu'en y pensant,Mi corazón se acelera solo de pensarlo.,Mijn hart bonst als ik er alleen maar aan denk
Excited,I’ve got butterflies in my stomach from excitement!  ,"My Diary,Arcade",I have got butterflies in my stomach from excitement  ,J'ai des papillons dans l'estomac à cause de l'excitation,Tengo mariposas en el estómago de la emoción.,Ik krijg vlinders in mijn buik van opwinding
Excited,This is going to blow my mind!  ,"My Diary,Arcade",This is going to blow my mind  ,Cela va me faire perdre la tête,Esto me dejará boquiabierto,Dit gaat mijn verstand doen ontploffen
Excited,I’m so jazzed about this opportunity!  ,"My Diary,Arcade",I’m so jazzed about this opportunity  ,Je suis tellement enthousiaste à propos de cette opportunité,Estoy muy entusiasmado con esta oportunidad.,Ik ben zo enthousiast over deze kans
Excited,I can already tell this will be unforgettable!  ,"My Diary,Arcade",I can already tell this will be unforgettable  ,Je peux déjà dire que ce sera inoubliable,Ya puedo decir que esto será inolvidable.,Ik kan nu al zeggen dat dit onvergetelijk zal zijn
Excited,I’m counting the hours until it starts!  ,"My Diary,Arcade",I’m counting the hours until it starts  ,Je compte les heures jusqu'à ce que ça commence,Estoy contando las horas hasta que empiece,Ik tel de uren tot het begint
Excited,This feels like a dream come true!  ,"My Diary,Arcade",This feels like a dream come true  ,Cela ressemble à un rêve devenu réalité,Esto parece un sueño hecho realidad.,Dit voelt als een droom die uitkomt
Excited,I’m hyped for what’s ahead!  ,"My Diary,Arcade",I’m hyped for what’s ahead  ,Je suis excité par ce qui nous attend,Estoy entusiasmado por lo que está por venir,Ik ben enthousiast over wat komen gaat
Excited,I’m so ready to make amazing memories!  ,"My Diary,Arcade",I’m so ready to make amazing memories  ,Je suis tellement prête à créer des souvenirs incroyables,Estoy tan lista para crear recuerdos increíbles.,Ik ben er helemaal klaar voor om geweldige herinneringen te maken
Excited,This is going to exceed all my expectations!  ,"My Diary,Arcade",This is going to exceed all my expectations  ,Cela va dépasser toutes mes attentes,Esto superará todas mis expectativas.,Dit gaat al mijn verwachtingen overtreffen
